Tag Name,Address,Data Type,Respect Data Type,Client Access,Scan Rate,Scaling,Raw Low,Raw High,Scaled Low,Scaled High,Scaled Data Type,Clamp Low,Clamp High,Eng Units,Description,Negate Value
U1EL11-Voltage_1,K1397,Float,1,R/W,100,,,,,,,,,,,
U1EL11-Voltage_2,K1398,Float,1,R/W,100,,,,,,,,,,,
U1EL11-Voltage_3,K1399,Float,1,R/W,100,,,,,,,,,,,
U1EL11-Voltage_N,K1400,Float,1,R/W,100,,,,,,,,,,,
U1EL11-Current_1,K1401,Float,1,R/W,100,,,,,,,,,,,
U1EL11-Current_2,K1402,Float,1,R/W,100,,,,,,,,,,,
U1EL11-Current_3,K1403,Float,1,R/W,100,,,,,,,,,,,
U1EL11-Current_AVG,K1404,Float,1,R/W,100,,,,,,,,,,,
U1EL11-Power_1,K1405,Float,1,R/W,100,,,,,,,,,,,
U1EL11-Power_2,K1406,Float,1,R/W,100,,,,,,,,,,,
U1EL11-Power_3,K1407,Float,1,R/W,100,,,,,,,,,,,
U1EL11-Power_Factor_1,K1408,Float,1,R/W,100,,,,,,,,,,,
U1EL11-Power_Factor_2,K1409,Float,1,R/W,100,,,,,,,,,,,
U1EL11-Power_Factor_3,K1410,Float,1,R/W,100,,,,,,,,,,,
U1EL11-Power_Factor_Total,K1411,Float,1,R/W,100,,,,,,,,,,,
U1EL21-KWh,K1412,Float,1,R/W,100,,,,,,,,,,,
U1EL21-Energy,K1413,Float,1,R/W,100,,,,,,,,,,,
U1EL21-Voltage_1,K1414,Float,1,R/W,100,,,,,,,,,,,
U1EL21-Voltage_2,K1415,Float,1,R/W,100,,,,,,,,,,,
U1EL21-Voltage_3,K1416,Float,1,R/W,100,,,,,,,,,,,
U1EL21-Voltage_N,K1417,Float,1,R/W,100,,,,,,,,,,,
U1EL21-Current_1,K1418,Float,1,R/W,100,,,,,,,,,,,
U1EL21-Current_2,K1419,Float,1,R/W,100,,,,,,,,,,,
U1EL21-Current_3,K1420,Float,1,R/W,100,,,,,,,,,,,
U1EL21-Current_AVG,K1421,Float,1,R/W,100,,,,,,,,,,,
U1EL21-Power_1,K1422,Float,1,R/W,100,,,,,,,,,,,
U1EL21-Power_2,K1423,Float,1,R/W,100,,,,,,,,,,,
U1EL21-Power_3,K1424,Float,1,R/W,100,,,,,,,,,,,
U1EL21-Power_Factor_1,K1425,Float,1,R/W,100,,,,,,,,,,,
U1EL21-Power_Factor_2,K1426,Float,1,R/W,100,,,,,,,,,,,
U1EL21-Power_Factor_3,K1427,Float,1,R/W,100,,,,,,,,,,,
U1EL21-Power_Factor_Total,K1428,Float,1,R/W,100,,,,,,,,,,,
U1EL31-KWh,K1429,Float,1,R/W,100,,,,,,,,,,,
U1EL31-Energy,K1430,Float,1,R/W,100,,,,,,,,,,,
U1EL31-Voltage_1,K1431,Float,1,R/W,100,,,,,,,,,,,
U1EL31-Voltage_2,K1432,Float,1,R/W,100,,,,,,,,,,,
U1EL31-Voltage_3,K1433,Float,1,R/W,100,,,,,,,,,,,
U1EL31-Voltage_N,K1434,Float,1,R/W,100,,,,,,,,,,,
U1EL31-Current_1,K1435,Float,1,R/W,100,,,,,,,,,,,
U1EL31-Current_2,K1436,Float,1,R/W,100,,,,,,,,,,,
U1EL31-Current_3,K1437,Float,1,R/W,100,,,,,,,,,,,
U1EL31-Current_AVG,K1438,Float,1,R/W,100,,,,,,,,,,,
U1EL31-Power_1,K1439,Float,1,R/W,100,,,,,,,,,,,
U1EL31-Power_2,K1440,Float,1,R/W,100,,,,,,,,,,,
U1EL31-Power_3,K1441,Float,1,R/W,100,,,,,,,,,,,
U1EL31-Power_Factor_1,K1442,Float,1,R/W,100,,,,,,,,,,,
U1EL31-Power_Factor_2,K1443,Float,1,R/W,100,,,,,,,,,,,
U1EL31-Power_Factor_3,K1444,Float,1,R/W,100,,,,,,,,,,,
U1EL31-Power_Factor_Total,K1445,Float,1,R/W,100,,,,,,,,,,,
U1AC31-KWh,K1446,Float,1,R/W,100,,,,,,,,,,,
U1AC31-Energy,K1447,Float,1,R/W,100,,,,,,,,,,,
U1AC31-Voltage_1,K1448,Float,1,R/W,100,,,,,,,,,,,
U1AC31-Voltage_2,K1449,Float,1,R/W,100,,,,,,,,,,,
U1AC31-Voltage_3,K1450,Float,1,R/W,100,,,,,,,,,,,
U1AC31-Voltage_N,K1451,Float,1,R/W,100,,,,,,,,,,,
U1AC31-Current_1,K1452,Float,1,R/W,100,,,,,,,,,,,
U1AC31-Current_2,K1453,Float,1,R/W,100,,,,,,,,,,,
U1AC31-Current_3,K1454,Float,1,R/W,100,,,,,,,,,,,
U1AC31-Current_AVG,K1455,Float,1,R/W,100,,,,,,,,,,,
U1AC31-Power_1,K1456,Float,1,R/W,100,,,,,,,,,,,
U1AC31-Power_2,K1457,Float,1,R/W,100,,,,,,,,,,,
U1AC31-Power_3,K1458,Float,1,R/W,100,,,,,,,,,,,
U1AC31-Power_Factor_1,K1459,Float,1,R/W,100,,,,,,,,,,,
U1AC31-Power_Factor_2,K1460,Float,1,R/W,100,,,,,,,,,,,
U1AC31-Power_Factor_3,K1461,Float,1,R/W,100,,,,,,,,,,,
U1AC31-Power_Factor_Total,K1462,Float,1,R/W,100,,,,,,,,,,,
U1JXR1-KWh,K1463,Float,1,R/W,100,,,,,,,,,,,
U1JXR1-Energy,K1464,Float,1,R/W,100,,,,,,,,,,,
U1JXR1-Voltage_1,K1465,Float,1,R/W,100,,,,,,,,,,,
U1JXR1-Voltage_2,K1466,Float,1,R/W,100,,,,,,,,,,,
U1JXR1-Voltage_3,K1467,Float,1,R/W,100,,,,,,,,,,,
U1JXR1-Voltage_N,K1468,Float,1,R/W,100,,,,,,,,,,,
U1JXR1-Current_1,K1469,Float,1,R/W,100,,,,,,,,,,,
U1JXR1-Current_2,K1470,Float,1,R/W,100,,,,,,,,,,,
U1JXR1-Current_3,K1471,Float,1,R/W,100,,,,,,,,,,,
U1JXR1-Current_AVG,K1472,Float,1,R/W,100,,,,,,,,,,,
U1JXR1-Power_1,K1473,Float,1,R/W,100,,,,,,,,,,,
U1JXR1-Power_2,K1474,Float,1,R/W,100,,,,,,,,,,,
U1JXR1-Power_3,K1475,Float,1,R/W,100,,,,,,,,,,,
U1JXR1-Power_Factor_1,K1476,Float,1,R/W,100,,,,,,,,,,,
U1JXR1-Power_Factor_2,K1477,Float,1,R/W,100,,,,,,,,,,,
U1JXR1-Power_Factor_3,K1478,Float,1,R/W,100,,,,,,,,,,,
U1JXR1-Power_Factor_Total,K1479,Float,1,R/W,100,,,,,,,,,,,
F1MP12-1-KWh,K1480,Float,1,R/W,100,,,,,,,,,,,
F1MP12-1-Energy,K1481,Float,1,R/W,100,,,,,,,,,,,
F1MP12-1-Voltage_1,K1482,Float,1,R/W,100,,,,,,,,,,,
F1MP12-1-Voltage_2,K1483,Float,1,R/W,100,,,,,,,,,,,
F1MP12-1-Voltage_3,K1484,Float,1,R/W,100,,,,,,,,,,,
F1MP12-1-Voltage_N,K1485,Float,1,R/W,100,,,,,,,,,,,
F1MP12-1-Current_1,K1486,Float,1,R/W,100,,,,,,,,,,,
F1MP12-1-Current_2,K1487,Float,1,R/W,100,,,,,,,,,,,
F1MP12-1-Current_3,K1488,Float,1,R/W,100,,,,,,,,,,,
F1MP12-1-Current_AVG,K1489,Float,1,R/W,100,,,,,,,,,,,
F1MP12-1-Power_1,K1490,Float,1,R/W,100,,,,,,,,,,,
F1MP12-1-Power_2,K1491,Float,1,R/W,100,,,,,,,,,,,
F1MP12-1-Power_3,K1492,Float,1,R/W,100,,,,,,,,,,,
F1MP12-1-Power_Factor_1,K1493,Float,1,R/W,100,,,,,,,,,,,
F1MP12-1-Power_Factor_2,K1494,Float,1,R/W,100,,,,,,,,,,,
F1MP12-1-Power_Factor_3,K1495,Float,1,R/W,100,,,,,,,,,,,
F1MP12-1-Power_Factor_Total,K1496,Float,1,R/W,100,,,,,,,,,,,
F1MP14-1-KWh,K1497,Float,1,R/W,100,,,,,,,,,,,
F1MP14-1-Energy,K1498,Float,1,R/W,100,,,,,,,,,,,
F1MP14-1-Voltage_1,K1499,Float,1,R/W,100,,,,,,,,,,,
F1MP14-1-Voltage_2,K1500,Float,1,R/W,100,,,,,,,,,,,
F1MP14-1-Voltage_3,K1501,Float,1,R/W,100,,,,,,,,,,,
F1MP14-1-Voltage_N,K1502,Float,1,R/W,100,,,,,,,,,,,
F1MP14-1-Current_1,K1503,Float,1,R/W,100,,,,,,,,,,,
F1MP14-1-Current_2,K1504,Float,1,R/W,100,,,,,,,,,,,
F1MP14-1-Current_3,K1505,Float,1,R/W,100,,,,,,,,,,,
F1MP14-1-Current_AVG,K1506,Float,1,R/W,100,,,,,,,,,,,
F1MP14-1-Power_1,K1507,Float,1,R/W,100,,,,,,,,,,,
F1MP14-1-Power_2,K1508,Float,1,R/W,100,,,,,,,,,,,
F1MP14-1-Power_3,K1509,Float,1,R/W,100,,,,,,,,,,,
F1MP14-1-Power_Factor_1,K1510,Float,1,R/W,100,,,,,,,,,,,
F1MP14-1-Power_Factor_2,K1511,Float,1,R/W,100,,,,,,,,,,,
F1MP14-1-Power_Factor_3,K1512,Float,1,R/W,100,,,,,,,,,,,
F1MP14-1-Power_Factor_Total,K1513,Float,1,R/W,100,,,,,,,,,,,
F1MP14-2-KWh,K1514,Float,1,R/W,100,,,,,,,,,,,
F1MP14-2-Energy,K1515,Float,1,R/W,100,,,,,,,,,,,
F1MP14-2-Voltage_1,K1516,Float,1,R/W,100,,,,,,,,,,,
F1MP14-2-Voltage_2,K1517,Float,1,R/W,100,,,,,,,,,,,
F1MP14-2-Voltage_3,K1518,Float,1,R/W,100,,,,,,,,,,,
F1MP14-2-Voltage_N,K1519,Float,1,R/W,100,,,,,,,,,,,
F1MP14-2-Current_1,K1520,Float,1,R/W,100,,,,,,,,,,,
F1MP14-2-Current_2,K1521,Float,1,R/W,100,,,,,,,,,,,
F1MP14-2-Current_3,K1522,Float,1,R/W,100,,,,,,,,,,,
F1MP14-2-Current_AVG,K1523,Float,1,R/W,100,,,,,,,,,,,
F1MP14-2-Power_1,K1524,Float,1,R/W,100,,,,,,,,,,,
F1MP14-2-Power_2,K1525,Float,1,R/W,100,,,,,,,,,,,
F1MP14-2-Power_3,K1526,Float,1,R/W,100,,,,,,,,,,,
F1MP14-2-Power_Factor_1,K1527,Float,1,R/W,100,,,,,,,,,,,
F1MP14-2-Power_Factor_2,K1528,Float,1,R/W,100,,,,,,,,,,,
F1MP14-2-Power_Factor_3,K1529,Float,1,R/W,100,,,,,,,,,,,
F1MP14-2-Power_Factor_Total,K1530,Float,1,R/W,100,,,,,,,,,,,
F1MP14-3-KWh,K1531,Float,1,R/W,100,,,,,,,,,,,
F1MP14-3-Energy,K1532,Float,1,R/W,100,,,,,,,,,,,
F1MP14-3-Voltage_1,K1533,Float,1,R/W,100,,,,,,,,,,,
F1MP14-3-Voltage_2,K1534,Float,1,R/W,100,,,,,,,,,,,
F1MP14-3-Voltage_3,K1535,Float,1,R/W,100,,,,,,,,,,,
F1MP14-3-Voltage_N,K1536,Float,1,R/W,100,,,,,,,,,,,
F1MP14-3-Current_1,K1537,Float,1,R/W,100,,,,,,,,,,,
F1MP14-3-Current_2,K1538,Float,1,R/W,100,,,,,,,,,,,
F1MP14-3-Current_3,K1539,Float,1,R/W,100,,,,,,,,,,,
F1MP14-3-Current_AVG,K1540,Float,1,R/W,100,,,,,,,,,,,
F1MP14-3-Power_1,K1541,Float,1,R/W,100,,,,,,,,,,,
F1MP14-3-Power_2,K1542,Float,1,R/W,100,,,,,,,,,,,
F1MP14-3-Power_3,K1543,Float,1,R/W,100,,,,,,,,,,,
F1MP14-3-Power_Factor_1,K1544,Float,1,R/W,100,,,,,,,,,,,
F1MP14-3-Power_Factor_2,K1545,Float,1,R/W,100,,,,,,,,,,,
F1MP14-3-Power_Factor_3,K1546,Float,1,R/W,100,,,,,,,,,,,
F1MP14-3-Power_Factor_Total,K1547,Float,1,R/W,100,,,,,,,,,,,
F1MP14-4-KWh,K1548,Float,1,R/W,100,,,,,,,,,,,
F1MP14-4-Energy,K1549,Float,1,R/W,100,,,,,,,,,,,
F1MP14-4-Voltage_1,K1550,Float,1,R/W,100,,,,,,,,,,,
F1MP14-4-Voltage_2,K1551,Float,1,R/W,100,,,,,,,,,,,
F1MP14-4-Voltage_3,K1552,Float,1,R/W,100,,,,,,,,,,,
F1MP14-4-Voltage_N,K1553,Float,1,R/W,100,,,,,,,,,,,
F1MP14-4-Current_1,K1554,Float,1,R/W,100,,,,,,,,,,,
F1MP14-4-Current_2,K1555,Float,1,R/W,100,,,,,,,,,,,
F1MP14-4-Current_3,K1556,Float,1,R/W,100,,,,,,,,,,,
F1MP14-4-Current_AVG,K1557,Float,1,R/W,100,,,,,,,,,,,
F1MP14-4-Power_1,K1558,Float,1,R/W,100,,,,,,,,,,,
F1MP14-4-Power_2,K1559,Float,1,R/W,100,,,,,,,,,,,
F1MP14-4-Power_3,K1560,Float,1,R/W,100,,,,,,,,,,,
F1MP14-4-Power_Factor_1,K1561,Float,1,R/W,100,,,,,,,,,,,
F1MP14-4-Power_Factor_2,K1562,Float,1,R/W,100,,,,,,,,,,,
F1MP14-4-Power_Factor_3,K1563,Float,1,R/W,100,,,,,,,,,,,
F1MP14-4-Power_Factor_Total,K1564,Float,1,R/W,100,,,,,,,,,,,
F1MP15-1-KWh,K1565,Float,1,R/W,100,,,,,,,,,,,
F1MP15-1-Energy,K1566,Float,1,R/W,100,,,,,,,,,,,
F1MP15-1-Voltage_1,K1567,Float,1,R/W,100,,,,,,,,,,,
F1MP15-1-Voltage_2,K1568,Float,1,R/W,100,,,,,,,,,,,
F1MP15-1-Voltage_3,K1569,Float,1,R/W,100,,,,,,,,,,,
F1MP15-1-Voltage_N,K1570,Float,1,R/W,100,,,,,,,,,,,
F1MP15-1-Current_1,K1571,Float,1,R/W,100,,,,,,,,,,,
F1MP15-1-Current_2,K1572,Float,1,R/W,100,,,,,,,,,,,
F1MP15-1-Current_3,K1573,Float,1,R/W,100,,,,,,,,,,,
F1MP15-1-Current_AVG,K1574,Float,1,R/W,100,,,,,,,,,,,
F1MP15-1-Power_1,K1575,Float,1,R/W,100,,,,,,,,,,,
F1MP15-1-Power_2,K1576,Float,1,R/W,100,,,,,,,,,,,
F1MP15-1-Power_3,K1577,Float,1,R/W,100,,,,,,,,,,,
F1MP15-1-Power_Factor_1,K1578,Float,1,R/W,100,,,,,,,,,,,
F1MP15-1-Power_Factor_2,K1579,Float,1,R/W,100,,,,,,,,,,,
F1MP15-1-Power_Factor_3,K1580,Float,1,R/W,100,,,,,,,,,,,
F1MP15-1-Power_Factor_Total,K1581,Float,1,R/W,100,,,,,,,,,,,
F1MP15-2-KWh,K1582,Float,1,R/W,100,,,,,,,,,,,
F1MP15-2-Energy,K1583,Float,1,R/W,100,,,,,,,,,,,
F1MP15-2-Voltage_1,K1584,Float,1,R/W,100,,,,,,,,,,,
F1MP15-2-Voltage_2,K1585,Float,1,R/W,100,,,,,,,,,,,
F1MP15-2-Voltage_3,K1586,Float,1,R/W,100,,,,,,,,,,,
F1MP15-2-Voltage_N,K1587,Float,1,R/W,100,,,,,,,,,,,
F1MP15-2-Current_1,K1588,Float,1,R/W,100,,,,,,,,,,,
F1MP15-2-Current_2,K1589,Float,1,R/W,100,,,,,,,,,,,
F1MP15-2-Current_3,K1590,Float,1,R/W,100,,,,,,,,,,,
F1MP15-2-Current_AVG,K1591,Float,1,R/W,100,,,,,,,,,,,
F1MP15-2-Power_1,K1592,Float,1,R/W,100,,,,,,,,,,,
F1MP15-2-Power_2,K1593,Float,1,R/W,100,,,,,,,,,,,
F1MP15-2-Power_3,K1594,Float,1,R/W,100,,,,,,,,,,,
F1MP15-2-Power_Factor_1,K1595,Float,1,R/W,100,,,,,,,,,,,
F1MP15-2-Power_Factor_2,K1596,Float,1,R/W,100,,,,,,,,,,,
F1MP15-2-Power_Factor_3,K1597,Float,1,R/W,100,,,,,,,,,,,
F1MP15-2-Power_Factor_Total,K1598,Float,1,R/W,100,,,,,,,,,,,
F1MP15-3-KWh,K1599,Float,1,R/W,100,,,,,,,,,,,
F1MP15-3-Energy,K1600,Float,1,R/W,100,,,,,,,,,,,
F1MP15-3-Voltage_1,K1601,Float,1,R/W,100,,,,,,,,,,,
F1MP15-3-Voltage_2,K1602,Float,1,R/W,100,,,,,,,,,,,
F1MP15-3-Voltage_3,K1603,Float,1,R/W,100,,,,,,,,,,,
F1MP15-3-Voltage_N,K1604,Float,1,R/W,100,,,,,,,,,,,
F1MP15-3-Current_1,K1605,Float,1,R/W,100,,,,,,,,,,,
F1MP15-3-Current_2,K1606,Float,1,R/W,100,,,,,,,,,,,
F1MP15-3-Current_3,K1607,Float,1,R/W,100,,,,,,,,,,,
F1MP15-3-Current_AVG,K1608,Float,1,R/W,100,,,,,,,,,,,
F1MP15-3-Power_1,K1609,Float,1,R/W,100,,,,,,,,,,,
F1MP15-3-Power_2,K1610,Float,1,R/W,100,,,,,,,,,,,
F1MP15-3-Power_3,K1611,Float,1,R/W,100,,,,,,,,,,,
F1MP15-3-Power_Factor_1,K1612,Float,1,R/W,100,,,,,,,,,,,
F1MP15-3-Power_Factor_2,K1613,Float,1,R/W,100,,,,,,,,,,,
F1MP15-3-Power_Factor_3,K1614,Float,1,R/W,100,,,,,,,,,,,
F1MP15-3-Power_Factor_Total,K1615,Float,1,R/W,100,,,,,,,,,,,
F1MP15-4-KWh,K1616,Float,1,R/W,100,,,,,,,,,,,
F1MP15-4-Energy,K1617,Float,1,R/W,100,,,,,,,,,,,
F1MP15-4-Voltage_1,K1618,Float,1,R/W,100,,,,,,,,,,,
F1MP15-4-Voltage_2,K1619,Float,1,R/W,100,,,,,,,,,,,
F1MP15-4-Voltage_3,K1620,Float,1,R/W,100,,,,,,,,,,,
F1MP15-4-Voltage_N,K1621,Float,1,R/W,100,,,,,,,,,,,
F1MP15-4-Current_1,K1622,Float,1,R/W,100,,,,,,,,,,,
F1MP15-4-Current_2,K1623,Float,1,R/W,100,,,,,,,,,,,
F1MP15-4-Current_3,K1624,Float,1,R/W,100,,,,,,,,,,,
F1MP15-4-Current_AVG,K1625,Float,1,R/W,100,,,,,,,,,,,
F1MP15-4-Power_1,K1626,Float,1,R/W,100,,,,,,,,,,,
F1MP15-4-Power_2,K1627,Float,1,R/W,100,,,,,,,,,,,
F1MP15-4-Power_3,K1628,Float,1,R/W,100,,,,,,,,,,,
F1MP15-4-Power_Factor_1,K1629,Float,1,R/W,100,,,,,,,,,,,
F1MP15-4-Power_Factor_2,K1630,Float,1,R/W,100,,,,,,,,,,,
F1MP15-4-Power_Factor_3,K1631,Float,1,R/W,100,,,,,,,,,,,
F1MP15-4-Power_Factor_Total,K1632,Float,1,R/W,100,,,,,,,,,,,
F1MP15-5-KWh,K1633,Float,1,R/W,100,,,,,,,,,,,
F1MP15-5-Energy,K1634,Float,1,R/W,100,,,,,,,,,,,
F1MP15-5-Voltage_1,K1635,Float,1,R/W,100,,,,,,,,,,,
F1MP15-5-Voltage_2,K1636,Float,1,R/W,100,,,,,,,,,,,
F1MP15-5-Voltage_3,K1637,Float,1,R/W,100,,,,,,,,,,,
F1MP15-5-Voltage_N,K1638,Float,1,R/W,100,,,,,,,,,,,
F1MP15-5-Current_1,K1639,Float,1,R/W,100,,,,,,,,,,,
F1MP15-5-Current_2,K1640,Float,1,R/W,100,,,,,,,,,,,
F1MP15-5-Current_3,K1641,Float,1,R/W,100,,,,,,,,,,,
F1MP15-5-Current_AVG,K1642,Float,1,R/W,100,,,,,,,,,,,
F1MP15-5-Power_1,K1643,Float,1,R/W,100,,,,,,,,,,,
F1MP15-5-Power_2,K1644,Float,1,R/W,100,,,,,,,,,,,
F1MP15-5-Power_3,K1645,Float,1,R/W,100,,,,,,,,,,,
F1MP15-5-Power_Factor_1,K1646,Float,1,R/W,100,,,,,,,,,,,
F1MP15-5-Power_Factor_2,K1647,Float,1,R/W,100,,,,,,,,,,,
F1MP15-5-Power_Factor_3,K1648,Float,1,R/W,100,,,,,,,,,,,
F1MP15-5-Power_Factor_Total,K1649,Float,1,R/W,100,,,,,,,,,,,
F1MP15-6-KWh,K1650,Float,1,R/W,100,,,,,,,,,,,
F1MP15-6-Energy,K1651,Float,1,R/W,100,,,,,,,,,,,
F1MP15-6-Voltage_1,K1652,Float,1,R/W,100,,,,,,,,,,,
F1MP15-6-Voltage_2,K1653,Float,1,R/W,100,,,,,,,,,,,
F1MP15-6-Voltage_3,K1654,Float,1,R/W,100,,,,,,,,,,,
F1MP15-6-Voltage_N,K1655,Float,1,R/W,100,,,,,,,,,,,
F1MP15-6-Current_1,K1656,Float,1,R/W,100,,,,,,,,,,,
F1MP15-6-Current_2,K1657,Float,1,R/W,100,,,,,,,,,,,
F1MP15-6-Current_3,K1658,Float,1,R/W,100,,,,,,,,,,,
F1MP15-6-Current_AVG,K1659,Float,1,R/W,100,,,,,,,,,,,
F1MP15-6-Power_1,K1660,Float,1,R/W,100,,,,,,,,,,,
F1MP15-6-Power_2,K1661,Float,1,R/W,100,,,,,,,,,,,
F1MP15-6-Power_3,K1662,Float,1,R/W,100,,,,,,,,,,,
F1MP15-6-Power_Factor_1,K1663,Float,1,R/W,100,,,,,,,,,,,
F1MP15-6-Power_Factor_2,K1664,Float,1,R/W,100,,,,,,,,,,,
F1MP15-6-Power_Factor_3,K1665,Float,1,R/W,100,,,,,,,,,,,
F1MP15-6-Power_Factor_Total,K1666,Float,1,R/W,100,,,,,,,,,,,
F1MP16-1-KWh,K1667,Float,1,R/W,100,,,,,,,,,,,
F1MP16-1-Energy,K1668,Float,1,R/W,100,,,,,,,,,,,
F1MP16-1-Voltage_1,K1669,Float,1,R/W,100,,,,,,,,,,,
F1MP16-1-Voltage_2,K1670,Float,1,R/W,100,,,,,,,,,,,
F1MP16-1-Voltage_3,K1671,Float,1,R/W,100,,,,,,,,,,,
F1MP16-1-Voltage_N,K1672,Float,1,R/W,100,,,,,,,,,,,
F1MP16-1-Current_1,K1673,Float,1,R/W,100,,,,,,,,,,,
F1MP16-1-Current_2,K1674,Float,1,R/W,100,,,,,,,,,,,
F1MP16-1-Current_3,K1675,Float,1,R/W,100,,,,,,,,,,,
F1MP16-1-Current_AVG,K1676,Float,1,R/W,100,,,,,,,,,,,
F1MP16-1-Power_1,K1677,Float,1,R/W,100,,,,,,,,,,,
F1MP16-1-Power_2,K1678,Float,1,R/W,100,,,,,,,,,,,
F1MP16-1-Power_3,K1679,Float,1,R/W,100,,,,,,,,,,,
F1MP16-1-Power_Factor_1,K1680,Float,1,R/W,100,,,,,,,,,,,
F1MP16-1-Power_Factor_2,K1681,Float,1,R/W,100,,,,,,,,,,,
F1MP16-1-Power_Factor_3,K1682,Float,1,R/W,100,,,,,,,,,,,
F1MP16-1-Power_Factor_Total,K1683,Float,1,R/W,100,,,,,,,,,,,
F1MP16-2-KWh,K1684,Float,1,R/W,100,,,,,,,,,,,
F1MP16-2-Energy,K1685,Float,1,R/W,100,,,,,,,,,,,
F1MP16-2-Voltage_1,K1686,Float,1,R/W,100,,,,,,,,,,,
F1MP16-2-Voltage_2,K1687,Float,1,R/W,100,,,,,,,,,,,
F1MP16-2-Voltage_3,K1688,Float,1,R/W,100,,,,,,,,,,,
F1MP16-2-Voltage_N,K1689,Float,1,R/W,100,,,,,,,,,,,
F1MP16-2-Current_1,K1690,Float,1,R/W,100,,,,,,,,,,,
F1MP16-2-Current_2,K1691,Float,1,R/W,100,,,,,,,,,,,
F1MP16-2-Current_3,K1692,Float,1,R/W,100,,,,,,,,,,,
F1MP16-2-Current_AVG,K1693,Float,1,R/W,100,,,,,,,,,,,
F1MP16-2-Power_1,K1694,Float,1,R/W,100,,,,,,,,,,,
F1MP16-2-Power_2,K1695,Float,1,R/W,100,,,,,,,,,,,
F1MP16-2-Power_3,K1696,Float,1,R/W,100,,,,,,,,,,,
F1MP16-2-Power_Factor_1,K1697,Float,1,R/W,100,,,,,,,,,,,
F1MP16-2-Power_Factor_2,K1698,Float,1,R/W,100,,,,,,,,,,,
F1MP16-2-Power_Factor_3,K1699,Float,1,R/W,100,,,,,,,,,,,
F1MP16-2-Power_Factor_Total,K1700,Float,1,R/W,100,,,,,,,,,,,
F1MP16-3-KWh,K1701,Float,1,R/W,100,,,,,,,,,,,
F1MP16-3-Energy,K1702,Float,1,R/W,100,,,,,,,,,,,
F1MP16-3-Voltage_1,K1703,Float,1,R/W,100,,,,,,,,,,,
F1MP16-3-Voltage_2,K1704,Float,1,R/W,100,,,,,,,,,,,
F1MP16-3-Voltage_3,K1705,Float,1,R/W,100,,,,,,,,,,,
F1MP16-3-Voltage_N,K1706,Float,1,R/W,100,,,,,,,,,,,
F1MP16-3-Current_1,K1707,Float,1,R/W,100,,,,,,,,,,,
F1MP16-3-Current_2,K1708,Float,1,R/W,100,,,,,,,,,,,
F1MP16-3-Current_3,K1709,Float,1,R/W,100,,,,,,,,,,,
F1MP16-3-Current_AVG,K1710,Float,1,R/W,100,,,,,,,,,,,
F1MP16-3-Power_1,K1711,Float,1,R/W,100,,,,,,,,,,,
F1MP16-3-Power_2,K1712,Float,1,R/W,100,,,,,,,,,,,
F1MP16-3-Power_3,K1713,Float,1,R/W,100,,,,,,,,,,,
F1MP16-3-Power_Factor_1,K1714,Float,1,R/W,100,,,,,,,,,,,
F1MP16-3-Power_Factor_2,K1715,Float,1,R/W,100,,,,,,,,,,,
F1MP16-3-Power_Factor_3,K1716,Float,1,R/W,100,,,,,,,,,,,
F1MP16-3-Power_Factor_Total,K1717,Float,1,R/W,100,,,,,,,,,,,
F1MP16-4-KWh,K1718,Float,1,R/W,100,,,,,,,,,,,
F1MP16-4-Energy,K1719,Float,1,R/W,100,,,,,,,,,,,
F1MP16-4-Voltage_1,K1720,Float,1,R/W,100,,,,,,,,,,,
F1MP16-4-Voltage_2,K1721,Float,1,R/W,100,,,,,,,,,,,
F1MP16-4-Voltage_3,K1722,Float,1,R/W,100,,,,,,,,,,,
F1MP16-4-Voltage_N,K1723,Float,1,R/W,100,,,,,,,,,,,
F1MP16-4-Current_1,K1724,Float,1,R/W,100,,,,,,,,,,,
F1MP16-4-Current_2,K1725,Float,1,R/W,100,,,,,,,,,,,
F1MP16-4-Current_3,K1726,Float,1,R/W,100,,,,,,,,,,,
F1MP16-4-Current_AVG,K1727,Float,1,R/W,100,,,,,,,,,,,
F1MP16-4-Power_1,K1728,Float,1,R/W,100,,,,,,,,,,,
F1MP16-4-Power_2,K1729,Float,1,R/W,100,,,,,,,,,,,
F1MP16-4-Power_3,K1730,Float,1,R/W,100,,,,,,,,,,,
F1MP16-4-Power_Factor_1,K1731,Float,1,R/W,100,,,,,,,,,,,
F1MP16-4-Power_Factor_2,K1732,Float,1,R/W,100,,,,,,,,,,,
F1MP16-4-Power_Factor_3,K1733,Float,1,R/W,100,,,,,,,,,,,
F1MP16-4-Power_Factor_Total,K1734,Float,1,R/W,100,,,,,,,,,,,
F1MP16-5-KWh,K1735,Float,1,R/W,100,,,,,,,,,,,
F1MP16-5-Energy,K1736,Float,1,R/W,100,,,,,,,,,,,
F1MP16-5-Voltage_1,K1737,Float,1,R/W,100,,,,,,,,,,,
F1MP16-5-Voltage_2,K1738,Float,1,R/W,100,,,,,,,,,,,
F1MP16-5-Voltage_3,K1739,Float,1,R/W,100,,,,,,,,,,,
F1MP16-5-Voltage_N,K1740,Float,1,R/W,100,,,,,,,,,,,
F1MP16-5-Current_1,K1741,Float,1,R/W,100,,,,,,,,,,,
F1MP16-5-Current_2,K1742,Float,1,R/W,100,,,,,,,,,,,
F1MP16-5-Current_3,K1743,Float,1,R/W,100,,,,,,,,,,,
